Rank,Host/device,Type,Operation,#Occurrences,Total time (us),Avg. time (us),Total self-time (us),Avg. self-time (us),Total self-time on Device (%),Cumulative total-self time on Device (%),Total self-time on Host (%),Cumulative total-self time on Host (%)
20,Host,RemoteCall,RemoteCall____inference__next_func_148,786,23977.186,30.505325699745548,23977.186,30.505325699745548,0.0,0.0,0.00023129932155083392,0.9956615044914309
21,Host,MultiDeviceIteratorInit,MultiDeviceIteratorInit,1,22788.697,22788.697,22781.496,22781.496,0.0,0.0,0.00021976492857473084,0.9958812694200057
22,Host,_ScopedAllocator,scoped_allocator_1_8,785,22456.455,28.60694904458599,22456.455,28.60694904458599,0.0,0.0,0.00021662937452029743,0.9960978987945259
23,Host,Dataset,Iterator::Model::Shard::Prefetch::Rebatch::Map::ParallelMapV2::Zip[1]::ForeverRepeat,785,26445.137,33.68807261146497,22240.947,28.332416560509554,0.0,0.0,0.00021455044606769345,0.9963124492405936
24,Host,ResourceApplyGradientDescent,SGD/SGD/update_2/update_0/ResourceApplyGradientDescent,785,21417.894,27.283941401273886,21417.894,27.283941401273886,0.0,0.0,0.00020661074870285763,0.9965190599892965
25,Host,Dataset,Iterator::Model::Shard::Prefetch,2356,21339.508,9.057516129032258,21339.508,9.057516129032258,0.0,0.0,0.00020585458704906376,0.9967249145763455
26,Host,Dataset,Iterator::Prefetch,785,17902.594,22.805852229299365,17902.594,22.805852229299365,0.0,0.0,0.00017269990924706635,0.9968976144855926
27,Host,BiasAddGrad,gradient_tape/sequential/FINAL_DENSE/BiasAdd/BiasAddGrad,785,16868.681,21.48876560509554,16868.681,21.48876560509554,0.0,0.0,0.00016272612102009978,0.9970603406066126
28,Host,MultiDeviceIteratorFromStringHandle,MultiDeviceIteratorFromStringHandle,786,14014.823,17.830563613231554,14014.823,17.830563613231554,0.0,0.0,0.00013519597552252472,0.9971955365821351
29,Host,Mul,gradient_tape/categorical_crossentropy/softmax_cross_entropy_with_logits/mul,785,13243.887,16.87119363057325,13243.887,16.87119363057325,0.0,0.0,0.0001277590321815041,0.9973232956143167
