Type,Operation,#Occurrences,Avg. self-time (us)
ReadVariableOp,sequential/lstm/lstm_cell/MatMul/ReadVariableOp,937,2.7917139807897544
ReadVariableOp,sequential/lstm/lstm_cell/MatMul_1/ReadVariableOp,937,1.98057310565635
ReadVariableOp,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/BiasAdd/ReadVariableOp,26236,1.3815679600548865
ReadVariableOp,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/MatMul/ReadVariableOp,26236,1.7754722137520962
ReadVariableOp,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/MatMul_1/ReadVariableOp,26236,1.2807673806982771
Relu,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/Relu,26236,3.754221032169538
Relu,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/Relu_1,26236,6.237138664430554
ReluGrad,gradient_tape/sequential/dense/ReluGrad,937,10.233932764140873
ReluGrad,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/Relu_1_grad/ReluGrad,26236,17.17310718097271
ReluGrad,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/Relu_grad/ReluGrad,26236,16.222357142857142
RemoteCall,RemoteCall____inference__init_func_467,1,715.2639999999999
RemoteCall,RemoteCall____inference__next_func_483,938,30.330510660980806
ResourceApplyAdam,Adam/Adam/update/update_0/ResourceApplyAdam,937,130.9108303094984
ResourceApplyAdam,Adam/Adam/update_1/update_0/ResourceApplyAdam,937,164.57532230522943
ResourceApplyAdam,Adam/Adam/update_2/update_0/ResourceApplyAdam,937,133.6893895410886
ResourceApplyAdam,Adam/Adam/update_3/update_0/ResourceApplyAdam,937,105.24578014941301
ResourceApplyAdam,Adam/Adam/update_4/update_0/ResourceApplyAdam,937,24.544465314834582
ResourceApplyAdam,Adam/Adam/update_5/update_0/ResourceApplyAdam,937,25.778974386339378
ResourceApplyAdam,Adam/Adam/update_6/update_0/ResourceApplyAdam,937,26.150949839914624
Sigmoid,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/Sigmoid,26236,10.189643009605122
Sigmoid,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/Sigmoid_1,26236,9.448043070590028
Sigmoid,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/Sigmoid_2,26236,8.195343726177772
SigmoidGrad,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/Sigmoid_1_grad/SigmoidGrad,26236,3.680105732581186
SigmoidGrad,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/Sigmoid_2_grad/SigmoidGrad,26236,3.9556697667327336
SigmoidGrad,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/Sigmoid_grad/SigmoidGrad,26236,3.8187957386796767
Slice,Slice,2,18.417
Slice,Slice_1,2,4.3985
Softmax,sequential/dense_1/Softmax,937,22.46488794023479
SparseSoftmaxCrossEntropyWithLogits,sparse_categorical_crossentropy/SparseSoftmaxCrossEntropyWithLogits/SparseSoftmaxCrossEntropyWithLogits,937,30.378602988260408
Split,sequential/lstm/while/body/_1/sequential/lstm/while/lstm_cell/split,26236,19.03418261167861
StridedSlice,sequential/lstm/strided_slice,937,11.197833511205976
StridedSlice,sequential/lstm/strided_slice_1,937,9.413843116328712
StridedSlice,sequential/lstm/strided_slice_3,937,7.5583479188900755
StridedSlice,sparse_categorical_crossentropy/strided_slice,937,6.025562433297759
StridedSliceGrad,gradient_tape/sequential/lstm/strided_slice_3/StridedSliceGrad,937,266.7725805763073
Sum,Sum_1,937,8.766022411953042
Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/add_1_grad/Sum,26236,1.9126809727092544
Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/add_1_grad/Sum_1,26236,1.357368082024699
Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/add_grad/Sum,26236,1.9460321695380396
Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/add_grad/Sum_1,26236,1.7914969888702543
Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_1_grad/Sum,26236,1.560481780759262
Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_1_grad/Sum_1,26236,1.024706815063272
Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_2_grad/Sum,26236,2.141664926055801
Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_2_grad/Sum_1,26236,2.1001140417746607
Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_grad/Sum,26236,1.446894076840982
Sum,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_grad/Sum_1,26236,1.074820208873304
Sum,sparse_categorical_crossentropy/weighted_loss/Sum,937,7.656391675560298
TensorDataset,TensorDataset,2,5.352
TensorListFromTensor,gradient_tape/sequential/lstm/TensorArrayV2Stack/TensorListFromTensor,937,341.15517502668087
TensorListFromTensor,sequential/lstm/TensorArrayUnstack/TensorListFromTensor,937,113.49126254002134
TensorListGetItem,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/TensorArrayV2Write/TensorListSetItem_grad/TensorListGetItem,26236,1.1404819713370942
TensorListGetItem,sequential/lstm/while/body/_1/sequential/lstm/while/TensorArrayV2Read/TensorListGetItem,26236,0.7739458377801494
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/TensorArrayV2Write/TensorListSetItem_grad/TensorListSetItem/TensorListPopBack,26236,1.1117949763683488
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/TensorArrayV2Write/TensorListSetItem_grad/zeros_like/TensorListPopBack,26236,1.3992593383137677
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/MatMul_1_grad/MatMul/TensorListPopBack,26236,0.8542349062357066
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/MatMul_1_grad/MatMul_1/TensorListPopBack,26236,0.9559182421100778
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/MatMul_grad/MatMul_1/TensorListPopBack,26236,0.9470076231132796
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/add_1_grad/BroadcastGradientArgs/TensorListPopBack,26236,0.8721685470346089
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/add_1_grad/BroadcastGradientArgs/TensorListPopBack_1,26236,0.9623811556639732
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/add_grad/BroadcastGradientArgs/TensorListPopBack,26236,0.9485076612288458
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/add_grad/BroadcastGradientArgs/TensorListPopBack_1,26236,1.0131950754688217
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_1_grad/BroadcastGradientArgs/TensorListPopBack,26236,0.9064662677237384
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_1_grad/BroadcastGradientArgs/TensorListPopBack_1,26236,0.9386183107180972
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_1_grad/Mul/TensorListPopBack,26236,0.8715322076536057
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_1_grad/Mul_1/TensorListPopBack,26236,0.8736832977588047
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_2_grad/BroadcastGradientArgs/TensorListPopBack,26236,0.8978678152157341
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_2_grad/BroadcastGradientArgs/TensorListPopBack_1,26236,1.0478364842201555
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_2_grad/Mul/TensorListPopBack,26236,1.029057478274127
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_2_grad/Mul_1/TensorListPopBack,26236,0.8965134929105046
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_grad/BroadcastGradientArgs/TensorListPopBack,26236,0.928431696905016
TensorListPopBack,gradient_tape/sequential/lstm/while/sequential/lstm/while_grad/body/_159/gradient_tape/sequential/lstm/while/gradients/sequential/lstm/while/lstm_cell/mul_grad/BroadcastGradientArgs/TensorListPopBack_1,26236,1.0670760024393964
